time,S,RAMB,RCAS,A,B,E
104.0,38269.138441489835,0.0,4109.155016869606,0.0,1.0,0.0
105.0,37977.01935304591,0.0,4698.516073050706,0.0,1.0,0.0
106.0,37687.124650498685,0.0,5372.4036648013425,0.0,1.0,0.0
107.0,37399.43596446959,0.0,6142.939110176901,0.0,1.0,0.0
108.0,37113.934894259655,0.0,7023.981417062712,0.0,1.0,0.0
109.0,36830.60298471797,0.0,8031.376220860438,0.0,1.0,0.0
110.0,36549.42170014947,0.0,9183.24032963526,0.0,1.0,0.0
111.0,36270.37239486349,0.0,10500.286952908767,0.0,1.0,0.0
112.0,35993.43627991193,0.0,12006.197408678847,0.0,1.0,0.0
113.0,35718.594385506025,0.0,13728.045921686511,0.0,1.0,0.0
114.0,35445.82751853185,0.0,15696.785057858679,0.0,1.0,0.0
115.0,35175.11621450916,0.0,17947.80040030132,0.0,1.0,0.0
116.0,34906.44068325058,0.0,20521.544278065678,0.0,1.0,0.0
117.0,34639.78074738047,0.0,23464.25972895561,0.0,1.0,0.0
118.0,34375.1157727621,0.0,26828.80743275532,0.0,1.0,0.0
119.0,34112.424589757786,0.0,30675.610114474002,0.0,1.0,0.0
120.0,33851.68540410543,0.0,35073.730913806845,0.0,1.0,0.0
121.0,33592.87569603785,0.0,40102.104474508385,0.0,1.0,0.0
122.0,33335.972106093286,0.0,45850.942055425316,0.0,1.0,0.0
123.0,33080.95030586732,0.0,52423.33483507688,0.0,1.0,0.0
124.0,32827.784851732635,0.0,59937.0828069397,0.0,1.0,0.0
125.0,32576.44901930517,0.0,68526.7802767429,0.0,1.0,0.0
126.0,32326.91461615702,0.0,78346.19300960934,0.0,1.0,0.0
127.0,32079.151769968194,0.0,89570.9665653689,0.0,1.0,0.0
128.0,31833.128688967845,0.0,102401.71033232647,0.0,1.0,0.0
129.0,31588.81139113823,0.0,117067.50724346269,0.0,1.0,0.0
130.0,31346.163398241224,0.0,133829.9051432907,0.0,1.0,0.0
131.0,31105.145390275036,0.0,152987.4522599488,0.0,1.0,0.0
132.0,30865.714815479492,0.0,174880.8461921559,0.0,1.0,0.0
133.0,30627.825450482087,0.0,199898.77317584888,0.0,1.0,0.0
134.0,30391.426904618533,0.0,228484.52203339266,0.0,1.0,0.0
135.0,30156.464061876435,0.0,261143.46494605244,0.0,1.0,0.0
136.0,29922.876453309807,0.0,298451.5047561326,0.0,1.0,0.0
137.0,29690.597552169755,0.0,341064.59550991736,0.0,1.0,0.0
138.0,29459.553983416772,0.0,389729.44885375065,0.0,1.0,0.0
139.0,29229.66463875103,0.0,445295.5429523448,0.0,1.0,0.0
140.0,29000.839687862932,0.0,508728.5518148901,0.0,1.0,0.0
141.0,28772.97947632297,0.0,581125.3099728352,0.0,1.0,0.0
142.0,28545.973300472117,0.0,663730.4186329646,0.0,1.0,0.0
143.0,2831.969804993949,0.0,75795.45825135359,0.0,1.0,0.0
144.0,2810.3031213187387,0.0,86659.91117720232,0.0,1.0,0.0
145.0,2788.7884499012953,0.0,99079.54672215771,0.0,1.0,0.0
146.0,2767.4228812158167,0.0,113276.32896820712,0.0,1.0,0.0
147.0,2746.203293762652,0.0,129503.70193934094,0.0,1.0,0.0
148.0,2725.1263246858966,0.0,148050.99282862275,0.0,1.0,0.0
149.0,2704.1883366037487,0.0,169248.41223974776,0.0,1.0,0.0
150.0,2683.3853801890014,0.0,193472.72654470164,0.0,1.0,0.0
151.0,2662.713151988703,0.0,221153.6850614181,0.0,1.0,0.0
152.0,2642.166946921178,0.0,252781.29250958664,0.0,1.0,0.0
153.0,2621.741604836155,0.0,288914.02486068814,0.0,1.0,0.0
154.0,2601.43145047072,0.0,330188.09390148206,0.0,1.0,0.0
155.0,2581.230226082216,0.0,377327.8720756161,0.0,1.0,0.0
156.0,2561.1310159914424,0.0,431157.5937657374,0.0,1.0,0.0
157.0,2541.1261622289103,0.0,492614.45119744,0.0,1.0,0.0
158.0,2521.207170448277,0.0,562763.2013502447,0.0,1.0,0.0
159.0,2501.3646052604477,0.0,642813.3930293568,0.0,1.0,0.0
160.0,2481.587973029945,0.0,734133.4491089775,0.0,1.0,0.0
161.0,2461.8655968519365,1.0,838275.9896001973,0.0,1.0,0.0
162.0,2442.1844713096307,0.0,956995.7562428038,0.0,1.0,0.0
163.0,2422.5301129291265,0.0,1092273.8255579886,0.0,1.0,0.0
164.0,2402.8863860793754,0.0,1246342.6148510328,0.0,1.0,0.0
165.0,2383.2353252881962,0.0,1421712.3768360114,0.0,1.0,0.0
166.0,2363.5569396782766,0.0,1621198.804166691,0.0,1.0,0.0
167.0,2343.8290068042365,0.0,1847951.2099897105,0.0,1.0,0.0
168.0,2324.0268571009574,0.0,2105480.5009675585,0.0,1.0,0.0
169.0,2304.123152314435,0.0,2397685.8612119835,0.0,1.0,0.0
170.0,2284.087662755618,0.0,2728878.6985410126,0.0,1.0,0.0
171.0,2263.88705003634,1.0,3103801.9652589452,0.0,1.0,0.0
172.0,2243.4846632430767,0.0,3527642.448361474,0.0,1.0,0.0
173.0,2222.8403645160774,0.0,4006033.2108659693,0.0,1.0,0.0
174.0,2201.910389420831,0.0,4545041.930680834,0.0,1.0,0.0
175.0,2180.647269174408,0.0,5151142.157424052,0.0,1.0,0.0
