time,S,RAMB,RCAS,A,B,E
123.0,117569.86660237054,0.0,95907587.96135756,0.0,4.8122726561483455,11032.302039496653
124.0,116525.59753371602,0.0,96233960.60557628,0.0,4.333261632251989,11110.566768313372
125.0,115591.22968507251,0.0,96515442.68193759,0.0,3.9019311072403076,11188.674305578661
126.0,114750.69960665402,0.0,96756886.25660427,0.0,3.513534989978699,11266.62496688115
127.0,113990.58975761766,0.0,96962942.45774388,0.0,3.163799612683508,11344.419067154693
128.0,113299.76195822486,0.0,97137967.01435043,0.0,2.8488767061565534,11422.05692067594
129.0,112669.01663232212,0.0,97285963.50429505,0.0,2.5653010558394396,11499.538841060583
130.0,112090.78242377352,0.0,97410556.10417388,0.0,2.309952372761376,11576.865141260048
131.0,111558.83878777148,0.0,97514984.31398414,0.0,2.080020959832279,11654.036133557076
132.0,111068.07237960339,0.0,97602113.30619878,0.0,1.8729767956945378,11731.05212956066
133.0,110614.26680421279,0.0,97674453.29058169,0.0,1.68654169595149,11807.913434478074
134.0,110193.92360810073,0.0,97734191.46895173,0.0,1.518664245452202,11884.62036686364
135.0,109804.11362140956,0.0,97783216.7127484,0.0,1.3674972258030929,11961.173236765664
136.0,109442.35397630924,0.0,97823153.09370133,0.0,1.2313772897328756,12037.572353609918
137.0,109106.50900571323,0.0,97855390.63088904,0.0,1.1088066586602452,12113.818026200912
138.0,108794.71154206978,0.0,97881114.45013465,0.0,0.9984366420758046,12189.910562723197
139.0,108505.3015460712,0.0,97901331.74420185,0.0,0.8990527973958227,12265.850270742643
140.0,108236.77916709117,0.0,97916896.22129215,0.0,0.8095615669961416,12341.637457207746
141.0,107987.76960711206,0.0,97928529.9930139,0.0,0.728978245388521,12417.272428462478
142.0,107756.99737570997,0.0,97936842.81808613,0.0,0.6564161441377557,12492.75549025165
143.0,107543.26786731403,0.0,97942348.85038924,0.0,0.5910768352970989,12568.08694770794
144.0,106708.55589288582,0.0,97875591.09075469,0.0,6.591076835297099,12643.267110938352
145.0,105890.54202874831,0.0,97824356.88037747,0.0,5.935004603101056,12718.296278122367
146.0,105094.0316015929,0.0,97785957.42743586,0.0,5.344237446936538,12793.174752408544
147.0,104322.7475994205,0.0,97758008.16263351,0.0,4.812274934768481,12867.902836645306
148.0,103579.48718989232,0.0,97738430.85229258,0.0,4.333263684059505,12942.480833593792
149.0,102866.26539882299,0.0,97725443.06482959,0.0,3.9019329548120103,13016.909044360811
150.0,102184.4469963839,0.0,97717535.09624451,0.0,3.513536653644111,13091.187769004902
151.0,101534.85842504152,0.0,97713444.0775222,0.0,3.1638011107485626,13165.317305699406
152.0,100917.88136028683,0.0,97712130.49703111,0.0,2.8488780551050206,13239.297954917307
153.0,100333.53391028354,0.0,97712748.99028762,0.0,2.5653022705143043,13313.130015927369
154.0,99781.53815561216,0.0,97714621.09400752,0.0,2.30995346652816,13386.81378736803
155.0,99261.37592443504,0.0,97717210.07903308,0.0,2.0800219447261075,13460.349568090498
156.0,98772.33496727973,0.0,97720098.06352635,0.0,1.8729776825525657,13533.73765536481
157.0,98313.54731000021,0.0,97722965.69169398,0.0,1.6865424945321483,13606.97834585004
158.0,97884.02136147443,0.0,97725574.36187133,0.0,1.5186649645425723,13680.07193560262
159.0,97482.66906795179,0.0,97727750.9284363,0.0,1.3674978733155956,13753.018720081038
160.0,97108.32915290013,0.0,97729374.70691425,0.0,1.2313778727923332,13825.81899414882
161.0,96759.7872396763,0.0,97730366.56550264,0.0,1.108807183682279,13898.473052076717
162.0,96435.79344361549,0.0,97730679.86630188,0.0,0.9984371148374286,13970.981187544421
163.0,96135.07784716225,0.0,97730293.0178092,0.0,0.8990532230990096,14043.343693642024
164.0,95856.36413823052,0.0,97729203.4104495,0.0,0.809561950325063,14115.560862871283
165.0,95598.3815959665,0.0,97727422.52434129,0.0,0.7289785905610883,14187.632987146832
166.0,95359.87554480715,0.0,97724972.01969497,0.0,0.6564164549520319,14259.560357797223
167.0,95139.61636107574,0.0,97721880.64279947,0.0,0.5910771151730897,14331.343265565985
168.0,94305.04051411498,0.0,97639971.04984845,0.0,6.59107711517309,14402.98201555191
169.0,93487.2332870064,0.0,97576876.59414168,0.0,5.9350048551183425,14474.476882299234
170.0,92691.26018207747,0.0,97529400.60557622,0.0,5.34423767386816,14545.82815458875
171.0,91921.02507418257,0.0,97494702.03353715,0.0,4.812275139111452,14617.036120758814
172.0,91179.44099663808,0.0,97470297.96989065,0.0,4.333263868062287,14688.101068966238
173.0,90468.58611858446,0.0,97454052.27588749,0.0,3.9019331204992542,14759.023287550015
174.0,89789.84302170193,0.0,97444152.98121203,0.0,3.513536802838936,14829.803058899028
175.0,89144.02472696909,0.0,97439080.24653502,0.0,3.163801245092615,14900.440672739487
176.0,88531.47553700136,0.0,97437575.2497518,0.0,2.8488781760765387,14970.936411913166
177.0,87952.15822834964,0.0,97438611.28975189,0.0,2.5653023794443826,15041.290561794332
178.0,87405.7278176908,0.0,97441360.4676121,0.0,2.309953564615397,15111.50340681347
179.0,86891.59216815635,0.0,97445164.12742408,0.0,2.080022033049794,15181.575230722827
180.0,86408.9620140082,0.0,97449505.9814369,0.0,1.87297776208456,15251.506316670495
181.0,85956.89236389946,0.0,97453988.13348795,0.0,1.6865425661475708,15321.296947228693
182.0,85534.31695187103,0.0,97458310.06047362,0.0,1.5186650290294343,15390.947404407798
183.0,85140.07713382674,0.0,97462250.4651383,0.0,1.3674979313834703,15460.457969664996
184.0,84772.94636148246,0.0,97465651.83625075,0.0,1.2313779250801629,15529.828925294429
185.0,84431.65110716871,0.0,97468407.39226742,0.0,1.1088072307654062,15599.06055235451
186.0,84114.88889872229,0.0,97470450.24253955,0.0,0.9984371572339267,15668.153130690325
187.0,83821.34395556668,0.0,97471744.45727018,0.0,0.8990532612753831,15737.106939585135
188.0,83549.70075989,0.0,97472277.76129617,0.0,0.8095619847013809,15805.922257761667
189.0,83298.65580058968,0.0,97472055.6192988,0.0,0.728978621515606,15874.599363383284
190.0,83066.92765728784,0.0,97471096.49095605,0.0,0.6564164828253536,15943.138534055048
191.0,82853.26554857529,0.0,97469428.06008881,0.0,0.5910771402719159,16011.540046824754
