time,S,RAMB,RCAS,A,B,E
127.0,781489.9527653533,263768.0932677907,0.0,1.0,0.0,0.0
128.0,795023.9730381231,305561.2410417799,0.0,1.0,0.0,0.0
129.0,808784.1447938153,353945.5018874761,0.0,1.0,0.0,0.0
130.0,822773.05414404,409950.98032983806,0.0,1.0,0.0,0.0
131.0,836993.1094530625,474765.7891470293,0.0,1.0,0.0,0.0
132.0,851446.500234573,549759.307141346,0.0,1.0,0.0,0.0
133.0,866135.1489911695,636508.5319513998,0.0,1.0,0.0,0.0
134.0,881060.654891733,736827.8264465427,0.0,1.0,0.0,0.0
135.0,896224.2280393313,852802.3438791382,0.0,1.0,0.0,0.0
136.0,911626.6129326845,986825.383224029,0.0,1.0,0.0,0.0
137.0,927267.999572468,1141639.8637922206,0.0,1.0,0.0,0.0
138.0,943147.9205171603,1320384.0066729796,0.0,1.0,0.0,0.0
139.0,959265.1320626668,1526641.1564208088,0.0,1.0,0.0,0.0
140.0,975617.4776212373,1764493.4530278991,0.0,1.0,0.0,0.0
141.0,992201.7313298652,2038578.751499245,0.0,1.0,0.0,0.0
142.0,1009013.4199556357,2354149.7607314005,0.0,1.0,0.0,0.0
143.0,102604.66213239831,271713.3808507048,0.0,1.0,0.0,0.0
144.0,104393.8410435785,315081.9573474796,0.0,1.0,0.0,0.0
145.0,106213.32418806812,365346.291933406,0.0,1.0,0.0,0.0
146.0,108063.46895796327,423593.9209354305,0.0,1.0,0.0,0.0
147.0,109944.60855566432,491080.8618242127,0.0,1.0,0.0,0.0
148.0,111857.04625449609,569256.6761916671,0.0,1.0,0.0,0.0
149.0,113801.048659867,659792.9034398077,0.0,1.0,0.0,0.0
150.0,115776.83781266163,764615.19264679,0.0,1.0,0.0,0.0
151.0,117784.58195593086,885939.4442966979,0.0,1.0,0.0,0.0
152.0,119824.38476431076,1026312.2344127739,0.0,1.0,0.0,0.0
153.0,121896.27281371293,1188655.721615174,0.0,1.0,0.0,0.0
154.0,124000.18104777206,1376317.1204522748,0.0,1.0,0.0,0.0
155.0,126135.9359790083,1593122.6464597613,0.0,1.0,0.0,0.0
156.0,128303.23634901029,1843435.580464505,0.0,1.0,0.0,0.0
157.0,130501.63096649676,2132217.7383304774,0.0,1.0,0.0,0.0
158.0,132730.49344930905,2465093.1403778233,0.0,1.0,0.0,0.0
159.0,134988.99362215158,2848412.0216963096,0.0,1.0,0.0,0.0
160.0,137276.06537372305,3289312.4789330615,0.0,1.0,0.0,0.0
161.0,139590.370864252,3795776.991635081,0.0,1.0,0.0,0.0
162.0,141930.26108201413,4376672.823747866,0.0,1.0,0.0,0.0
163.0,144293.73305233373,5041784.234420575,0.0,1.0,0.0,0.0
164.0,146678.38415174893,5801808.647934928,0.0,1.0,0.0,0.0
165.0,149081.36419978717,6668321.498154008,0.0,1.0,0.0,0.0
166.0,151499.32689904564,7653690.946338492,1.01,1.0,0.0,0.0
167.0,153928.38235296265,8770930.929309042,0.0,1.0,0.0,0.0
168.0,156364.05310809606,10033473.7500817,0.0,1.0,0.0,0.0
169.0,158801.23714616106,11454854.329376964,0.0,1.0,0.0,0.0
170.0,161234.18172044618,13048291.044548558,1.059372798673844,1.0,0.0,0.0
171.0,163656.4727055915,14826149.16987674,0.0,1.0,0.0,0.0
172.0,166061.04497661436,16799296.170033384,0.0,1.0,0.0,0.0
173.0,168440.21900339267,18976354.826130696,1.1372746666084215,1.0,0.0,0.0
174.0,170785.76915555948,21362883.67905053,0.0,1.0,0.0,0.0
175.0,173089.02787176208,23960523.709944278,0.0,1.0,0.0,0.0
176.0,175341.02813304935,26766190.31545663,0.0,1.0,0.0,0.0
177.0,177532.68391896746,29771366.336895674,1.0989738968986218,1.0,0.0,0.0
178.0,179655.00519430378,32961616.718711425,1.6278084048931318,1.0,0.0,0.0
179.0,181699.33910452694,36316384.576276444,0.0,1.0,0.0,0.0
180.0,183657.6260581993,39809173.220243625,0.0,1.0,0.0,0.0
181.0,185522.65461588118,43408133.994494714,0.0,1.0,0.0,0.0
182.0,187288.2981587269,47077075.52328742,1.226649231943596,1.0,0.0,0.0
183.0,188949.71515947976,50776837.54209204,1.8095101493184431,1.0,0.0,0.0
184.0,190503.49718723018,54466923.21677017,2.2266934929392113,1.0,0.0,0.0
185.0,191947.75314911624,58107258.346261255,1.5441440745685742,1.0,0.0,0.0
186.0,193282.12360440573,61659908.25807158,1.1037483491444897,1.0,0.0,0.0
187.0,194507.72594578774,65090603.18396212,0.0,1.0,0.0,0.0
188.0,195627.03761995843,68369945.92365752,0.0,1.0,0.0,0.0
189.0,196643.72936221503,71474228.51162334,1.488559561997342,1.0,0.0,0.0
190.0,197562.46367689845,74385815.90118192,2.1975579305905195,1.0,0.0,0.0
191.0,19838.86752974159,7709314.031239494,0.0,1.0,0.0,0.0
192.0,20157.20700975371,8835626.879722731,0.0,1.0,0.0,0.0
193.0,20476.39394310145,10108459.669926599,0.0,1.0,0.0,0.0
194.0,20795.754440144738,11541429.795025615,0.0,1.0,0.0,0.0
195.0,21114.528803592173,13147811.426879892,0.0,1.0,0.0,0.0
196.0,21431.87023932953,14939998.181014415,0.0,1.0,0.0,0.0
197.0,21746.846331175897,16928842.78014199,0.0,1.0,0.0,0.0
198.0,22058.444043712312,19122900.410989393,0.0,1.0,0.0,0.0
199.0,22365.57892588936,21527598.00362101,0.0,1.0,0.0,0.0
200.0,22667.10906554065,24144376.673085548,0.0,1.0,0.0,0.0
201.0,22961.8541465802,26969873.34852973,0.0,1.0,0.0,0.0
202.0,23248.61950271597,29995223.15596564,0.0,1.0,0.0,0.0
203.0,23526.2245932559,33205575.26438377,1.0100724050711039,1.0,0.0,0.0
